Year,Month,Segment,Sub-Segment,Category,Subcategory,Tag,Amount,Quarter,Difference,Difference YTD Budget
2026,January,Gaming,Elimination,EBITDA,EBITDA,Actual,1796921576,Q1,,
2026,February,Gaming,Elimination,Revenue,Revenue,Actual,0,Q1,0,0.0
2026,February,Gaming,Elimination,COGS,COGS,Actual,0,Q1,0,0.0
2026,February,Gaming,Elimination,GP,GP,Actual,0,Q1,0,0.0
2026,February,Gaming,Elimination,SM,S&M - O2O,Actual,0,Q1,0,0.0
2026,February,Gaming,Elimination,SM,S&M - Offline,Actual,0,Q1,0,0.0
2026,February,Gaming,Elimination,SM,S&M - Online,Actual,0,Q1,0,0.0
2026,February,Gaming,Elimination,SM,S&M - Others,Actual,0,Q1,0,0.0
2026,February,Gaming,Elimination,SM,S&M - Others (FD & SS Cashback),Actual,0,Q1,0,0.0
2026,February,Gaming,Elimination,SM,S&M - Payment Channel,Actual,0,Q1,0,0.0
2026,February,Gaming,Elimination,SM,S&M - PCV,Actual,0,Q1,0,0.0
2026,February,Gaming,Elimination,SM,S&M - Distribution Cost,Actual,0,Q1,0,0.0
2026,February,Gaming,Elimination,,Total S&M,Actual,0,Q1,0,0.0
2026,February,Gaming,Elimination,,CM,Actual,0,Q1,0,0.0
2026,February,Gaming,Elimination,GA,G&A - Staff Cost,Actual,0,Q1,-1020793156,1020793156.0
2026,February,Gaming,Elimination,GA,G&A - Other staff cost,Actual,61926644,Q1,-20255987,144109275.0
2026,February,Gaming,Elimination,GA,G&A - Facility Management and Travelling,Actual,271523393,Q1,13148958,529897828.0
2026,February,Gaming,Elimination,GA,G&A - Consultancy cost,Actual,92050059,Q1,8709398,175390720.0
2026,February,Gaming,Elimination,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q1,0,0.0
2026,February,Gaming,Elimination,GA,G&A - IT Cost,Actual,272962139,Q1,-32500874,578425152.0
2026,February,Gaming,Elimination,GA,G&A - Depreciation,Actual,-52280025,Q1,0,-104560050.0
2026,February,Gaming,Elimination,,Other income/(expenses),Actual,46767378,Q1,-302,93535058.0
2026,February,Gaming,Elimination,,Total G&A (Include Depre + Others),Actual,692949588,Q1,-1051691963,2437591139.0
2026,February,Gaming,Elimination,EBIT,EBIT,Actual,692949588,Q1,-1051691963,2437591139.0
2026,February,Gaming,Elimination,EBITDA,EBITDA,Actual,745229613,Q1,-1051691963,2542151189.0
2026,March,Gaming,Elimination,Revenue,Revenue,Actual,0,Q1,0,0.0
2026,March,Gaming,Elimination,COGS,COGS,Actual,0,Q1,0,0.0
2026,March,Gaming,Elimination,GP,GP,Actual,0,Q1,0,0.0
2026,March,Gaming,Elimination,SM,S&M - O2O,Actual,0,Q1,0,0.0
2026,March,Gaming,Elimination,SM,S&M - Offline,Actual,0,Q1,0,0.0
2026,March,Gaming,Elimination,SM,S&M - Online,Actual,0,Q1,0,0.0
2026,March,Gaming,Elimination,SM,S&M - Others,Actual,0,Q1,0,0.0
2026,March,Gaming,Elimination,SM,S&M - Others (FD & SS Cashback),Actual,0,Q1,0,0.0
2026,March,Gaming,Elimination,SM,S&M - Payment Channel,Actual,0,Q1,0,0.0
2026,March,Gaming,Elimination,SM,S&M - PCV,Actual,0,Q1,0,0.0
2026,March,Gaming,Elimination,SM,S&M - Distribution Cost,Actual,0,Q1,0,1020793156.0
2026,March,Gaming,Elimination,,Total S&M,Actual,0,Q1,0,144109275.0
2026,March,Gaming,Elimination,,CM,Actual,0,Q1,0,529897828.0
2026,March,Gaming,Elimination,GA,G&A - Staff Cost,Actual,1168999559,Q1,1168999559,1344390279.0
2026,March,Gaming,Elimination,GA,G&A - Other staff cost,Actual,43336683,Q1,-18589961,43336683.0
2026,March,Gaming,Elimination,GA,G&A - Facility Management and Travelling,Actual,302490106,Q1,30966713,880915258.0
2026,March,Gaming,Elimination,GA,G&A - Consultancy cost,Actual,98065056,Q1,6014997,-6494994.0
2026,March,Gaming,Elimination,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q1,0,93535058.0
2026,March,Gaming,Elimination,GA,G&A - IT Cost,Actual,399707430,Q1,126745291,2837298569.0
2026,March,Gaming,Elimination,GA,G&A - Depreciation,Actual,-52280025,Q1,0,2385311114.0
2026,March,Gaming,Elimination,,Other income/(expenses),Actual,46767378,Q1,0,2588918567.0
2026,March,Gaming,Elimination,,Total G&A (Include Depre + Others),Actual,2007086187,Q1,1314136599,2007086187.0
2026,March,Gaming,Elimination,EBIT,EBIT,Actual,2007086187,Q1,1314136599,2007086187.0
2026,March,Gaming,Elimination,EBITDA,EBITDA,Actual,2059366212,Q1,1314136599,2059366212.0
2026,April,Gaming,Elimination,Revenue,Revenue,Actual,0,Q2,0,0.0
2026,April,Gaming,Elimination,COGS,COGS,Actual,0,Q2,0,0.0
2026,April,Gaming,Elimination,GP,GP,Actual,0,Q2,0,0.0
2026,April,Gaming,Elimination,SM,S&M - O2O,Actual,0,Q2,0,0.0
2026,April,Gaming,Elimination,SM,S&M - Offline,Actual,0,Q2,0,0.0
2026,April,Gaming,Elimination,SM,S&M - Online,Actual,0,Q2,0,0.0
2026,April,Gaming,Elimination,SM,S&M - Others,Actual,0,Q2,0,0.0
2026,April,Gaming,Elimination,SM,S&M - Others (FD & SS Cashback),Actual,0,Q2,0,0.0
2026,April,Gaming,Elimination,SM,S&M - Payment Channel,Actual,0,Q2,0,0.0
2026,April,Gaming,Elimination,SM,S&M - PCV,Actual,0,Q2,0,0.0
2026,April,Gaming,Elimination,SM,S&M - Distribution Cost,Actual,0,Q2,0,2189792715.0
2026,April,Gaming,Elimination,,Total S&M,Actual,0,Q2,0,187445958.0
2026,April,Gaming,Elimination,,CM,Actual,0,Q2,0,832387934.0
2026,April,Gaming,Elimination,GA,G&A - Staff Cost,Actual,937751437,Q2,-231248122,1211207213.0
2026,April,Gaming,Elimination,GA,G&A - Other staff cost,Actual,29561814,Q2,-13774869,29561814.0
2026,April,Gaming,Elimination,GA,G&A - Facility Management and Travelling,Actual,235531255,Q2,-66958851,1213663837.0
2026,April,Gaming,Elimination,GA,G&A - Consultancy cost,Actual,76558785,Q2,-21506271,-80281290.0
2026,April,Gaming,Elimination,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q2,0,140302436.0
2026,April,Gaming,Elimination,GA,G&A - IT Cost,Actual,281563807,Q2,-118143623,4726241133.0
2026,April,Gaming,Elimination,GA,G&A - Depreciation,Actual,5655739,Q2,57935764,4450333065.0
2026,April,Gaming,Elimination,,Other income/(expenses),Actual,46767378,Q2,0,4648284779.0
2026,April,Gaming,Elimination,,Total G&A (Include Depre + Others),Actual,1613390215,Q2,-393695972,1613390215.0
2026,April,Gaming,Elimination,EBIT,EBIT,Actual,1613390215,Q2,-393695972,1613390215.0
2026,April,Gaming,Elimination,EBITDA,EBITDA,Actual,1607734476,Q2,-451631736,1607734476.0
2026,May,Gaming,Elimination,Revenue,Revenue,Actual,0,Q2,0,0.0
2026,May,Gaming,Elimination,COGS,COGS,Actual,0,Q2,0,0.0
2026,May,Gaming,Elimination,GP,GP,Actual,0,Q2,0,0.0
2026,May,Gaming,Elimination,SM,S&M - O2O,Actual,0,Q2,0,0.0
2026,May,Gaming,Elimination,SM,S&M - Offline,Actual,0,Q2,0,0.0
2026,May,Gaming,Elimination,SM,S&M - Online,Actual,0,Q2,0,0.0
2026,May,Gaming,Elimination,SM,S&M - Others,Actual,0,Q2,0,0.0
2026,May,Gaming,Elimination,SM,S&M - Others (FD & SS Cashback),Actual,0,Q2,0,0.0
2026,May,Gaming,Elimination,SM,S&M - Payment Channel,Actual,0,Q2,0,0.0
2026,May,Gaming,Elimination,SM,S&M - PCV,Actual,0,Q2,0,0.0
2026,May,Gaming,Elimination,SM,S&M - Distribution Cost,Actual,0,Q2,0,3127544152.0
2026,May,Gaming,Elimination,,Total S&M,Actual,0,Q2,0,217007772.0
2026,May,Gaming,Elimination,,CM,Actual,0,Q2,0,1067919189.0
2026,May,Gaming,Elimination,GA,G&A - Staff Cost,Actual,0,Q2,-937751437,350014561.0
2026,May,Gaming,Elimination,GA,G&A - Other staff cost,Actual,-337084830,Q2,-366646644,-337084830.0
2026,May,Gaming,Elimination,GA,G&A - Facility Management and Travelling,Actual,131074499,Q2,-104456756,1390770888.0
2026,May,Gaming,Elimination,GA,G&A - Consultancy cost,Actual,58695406,Q2,-17863379,-92488930.0
2026,May,Gaming,Elimination,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q2,0,187069814.0
2026,May,Gaming,Elimination,GA,G&A - IT Cost,Actual,216261757,Q2,-65302050,6274329298.0
2026,May,Gaming,Elimination,GA,G&A - Depreciation,Actual,6386642,Q2,730903,6064454183.0
2026,May,Gaming,Elimination,,Other income/(expenses),Actual,46767378,Q2,0,6256019255.0
2026,May,Gaming,Elimination,,Total G&A (Include Depre + Others),Actual,122100852,Q2,-1491289363,122100852.0
2026,May,Gaming,Elimination,EBIT,EBIT,Actual,122100852,Q2,-1491289363,122100852.0
2026,May,Gaming,Elimination,EBITDA,EBITDA,Actual,115714210,Q2,-1492020266,115714210.0
2026,June,Gaming,Elimination,Revenue,Revenue,Actual,0,Q2,0,0.0
2026,June,Gaming,Elimination,COGS,COGS,Actual,0,Q2,0,0.0
2026,June,Gaming,Elimination,GP,GP,Actual,0,Q2,0,0.0
2026,June,Gaming,Elimination,SM,S&M - O2O,Actual,0,Q2,0,0.0
2026,June,Gaming,Elimination,SM,S&M - Offline,Actual,0,Q2,0,0.0
2026,June,Gaming,Elimination,SM,S&M - Online,Actual,0,Q2,0,0.0
2026,June,Gaming,Elimination,SM,S&M - Others,Actual,0,Q2,0,0.0
2026,June,Gaming,Elimination,SM,S&M - Others (FD & SS Cashback),Actual,0,Q2,0,0.0
2026,June,Gaming,Elimination,SM,S&M - Payment Channel,Actual,0,Q2,0,0.0
2026,June,Gaming,Elimination,SM,S&M - PCV,Actual,0,Q2,0,0.0
2026,June,Gaming,Elimination,SM,S&M - Distribution Cost,Actual,0,Q2,0,3127544152.0
2026,June,Gaming,Elimination,,Total S&M,Actual,0,Q2,0,-120077058.0
2026,June,Gaming,Elimination,,CM,Actual,0,Q2,0,1198993688.0
2026,June,Gaming,Elimination,GA,G&A - Staff Cost,Actual,1055290846,Q2,1055290846,1464000813.0
2026,June,Gaming,Elimination,GA,G&A - Other staff cost,Actual,-94669468,Q2,242415362,-94669468.0
2026,June,Gaming,Elimination,GA,G&A - Facility Management and Travelling,Actual,720971016,Q2,589896517,2196929162.0
2026,June,Gaming,Elimination,GA,G&A - Consultancy cost,Actual,75542144,Q2,16846738,-69255550.0
2026,June,Gaming,Elimination,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q2,0,233837192.0
2026,June,Gaming,Elimination,GA,G&A - IT Cost,Actual,-217516877,Q2,-433778634,5962651516.0
2026,June,Gaming,Elimination,GA,G&A - Depreciation,Actual,6386642,Q2,0,6186555035.0
2026,June,Gaming,Elimination,,Other income/(expenses),Actual,46767378,Q2,0,6371733465.0
2026,June,Gaming,Elimination,,Total G&A (Include Depre + Others),Actual,1592771681,Q2,1470670829,1592771681.0
2026,June,Gaming,Elimination,EBIT,EBIT,Actual,1592771681,Q2,1470670829,-23551824.0
2026,June,Gaming,Elimination,EBITDA,EBITDA,Actual,1586385039,Q2,1470670829,1586385039.0
2026,July,Gaming,Elimination,Revenue,Revenue,Actual,-3748090935,Q3,-3748090935,-3748090935.0
2026,July,Gaming,Elimination,COGS,COGS,Actual,3747894633,Q3,3747894633,3747894633.0
2026,July,Gaming,Elimination,GP,GP,Actual,-196302,Q3,-196302,-196302.0
2026,July,Gaming,Elimination,SM,S&M - O2O,Actual,0,Q3,0,0.0
2026,July,Gaming,Elimination,SM,S&M - Offline,Actual,0,Q3,0,0.0
2026,July,Gaming,Elimination,SM,S&M - Online,Actual,0,Q3,0,0.0
2026,July,Gaming,Elimination,SM,S&M - Others,Actual,0,Q3,0,0.0
2026,July,Gaming,Elimination,SM,S&M - Others (FD & SS Cashback),Actual,0,Q3,0,0.0
2026,July,Gaming,Elimination,SM,S&M - Payment Channel,Actual,0,Q3,0,0.0
2026,July,Gaming,Elimination,SM,S&M - PCV,Actual,0,Q3,0,-1838340059.0
2026,July,Gaming,Elimination,SM,S&M - Distribution Cost,Actual,0,Q3,0,-12074925530.0
2026,July,Gaming,Elimination,,Total S&M,Actual,0,Q3,0,607887740.0
2026,July,Gaming,Elimination,,CM,Actual,-196302,Q3,-196302,-4407623709.0
2026,July,Gaming,Elimination,GA,G&A - Staff Cost,Actual,933462102,Q3,-121828744,1032110959.0
2026,July,Gaming,Elimination,GA,G&A - Other staff cost,Actual,28837322,Q3,123506790,28837322.0
2026,July,Gaming,Elimination,GA,G&A - Facility Management and Travelling,Actual,860313998,Q3,139342982,-10731861872.0
2026,July,Gaming,Elimination,GA,G&A - Consultancy cost,Actual,100713558,Q3,25171414,74467878.0
2026,July,Gaming,Elimination,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q3,0,219755993.2
2026,July,Gaming,Elimination,GA,G&A - IT Cost,Actual,144890361,Q3,362407238,-27029591535.0
2026,July,Gaming,Elimination,GA,G&A - Depreciation,Actual,6386642,Q3,0,-29006435313.0
2026,July,Gaming,Elimination,,Other income/(expenses),Actual,46767378,Q3,0,-28939808897.0
2026,July,Gaming,Elimination,,Total G&A (Include Depre + Others),Actual,2121371361,Q3,528599680,2121371361.0
2026,July,Gaming,Elimination,EBIT,EBIT,Actual,2121175059,Q3,528403378,282835000.0
2026,July,Gaming,Elimination,EBITDA,EBITDA,Actual,2114788417,Q3,528403378,2114788417.0
2026,August,Gaming,Elimination,Revenue,Revenue,Run-rate,0,Q3,3748090935,0.0
2026,August,Gaming,Elimination,COGS,COGS,Run-rate,0,Q3,-3747894633,0.0
2026,August,Gaming,Elimination,GP,GP,Run-rate,0,Q3,196302,0.0
2026,August,Gaming,Elimination,SM,S&M - O2O,Run-rate,0,Q3,0,0.0
2026,August,Gaming,Elimination,SM,S&M - Offline,Run-rate,0,Q3,0,0.0
2026,August,Gaming,Elimination,SM,S&M - Online,Run-rate,0,Q3,0,0.0
2026,August,Gaming,Elimination,SM,S&M - Others,Run-rate,0,Q3,0,0.0
2026,August,Gaming,Elimination,SM,S&M - Others (FD & SS Cashback),Run-rate,0,Q3,0,0.0
2026,August,Gaming,Elimination,SM,S&M - Payment Channel,Run-rate,0,Q3,0,0.0
2026,August,Gaming,Elimination,SM,S&M - PCV,Run-rate,0,Q3,0,-1856715441.0
2026,August,Gaming,Elimination,SM,S&M - Distribution Cost,Run-rate,0,Q3,0,-15010275666.0
2026,August,Gaming,Elimination,,Total S&M,Run-rate,0,Q3,0,541657565.0
2026,August,Gaming,Elimination,,CM,Run-rate,0,Q3,196302,-7127952413.0
2026,August,Gaming,Elimination,GA,G&A - Staff Cost,Run-rate,0,Q3,-933462102,1121625078.0
2026,August,Gaming,Elimination,GA,G&A - Other staff cost,Run-rate,0,Q3,-28837322,0.0
2026,August,Gaming,Elimination,GA,G&A - Facility Management and Travelling,Run-rate,0,Q3,-860313998,-12763899639.0
2026,August,Gaming,Elimination,GA,G&A - Consultancy cost,Run-rate,0,Q3,-100713558,-20820852.0
2026,August,Gaming,Elimination,GA,G&A - Corporate Action (Adj. Total),Run-rate,0,Q3,0,29237607.17
2026,August,Gaming,Elimination,GA,G&A - IT Cost,Run-rate,0,Q3,-144890361,-33230428319.0
2026,August,Gaming,Elimination,GA,G&A - Depreciation,Run-rate,0,Q3,-6386642,-35087143760.0
2026,August,Gaming,Elimination,,Other income/(expenses),Run-rate,0,Q3,-46767378,-35066322908.0
2026,August,Gaming,Elimination,,Total G&A (Include Depre + Others),Run-rate,0,Q3,-2121371361,0.0
2026,August,Gaming,Elimination,EBIT,EBIT,Run-rate,0,Q3,-2121175059,-1856715441.0
2026,August,Gaming,Elimination,EBITDA,EBITDA,Run-rate,0,Q3,-2114788417,0.0
2026,September,Gaming,Elimination,Revenue,Revenue,Forecast,0,Q3,0,0.0
2026,September,Gaming,Elimination,COGS,COGS,Forecast,0,Q3,0,0.0
2026,September,Gaming,Elimination,GP,GP,Forecast,0,Q3,0,0.0
2026,September,Gaming,Elimination,SM,S&M - O2O,Forecast,0,Q3,0,0.0
2026,September,Gaming,Elimination,SM,S&M - Offline,Forecast,0,Q3,0,0.0
2026,September,Gaming,Elimination,SM,S&M - Online,Forecast,0,Q3,0,0.0
2026,September,Gaming,Elimination,SM,S&M - Others,Forecast,0,Q3,0,0.0
2026,September,Gaming,Elimination,SM,S&M - Others (FD & SS Cashback),Forecast,0,Q3,0,0.0
2026,September,Gaming,Elimination,SM,S&M - Payment Channel,Forecast,0,Q3,0,0.0
2026,September,Gaming,Elimination,SM,S&M - PCV,Forecast,0,Q3,0,-1856715441.0
2026,September,Gaming,Elimination,SM,S&M - Distribution Cost,Forecast,0,Q3,0,-15010275666.0
2026,September,Gaming,Elimination,,Total S&M,Forecast,0,Q3,0,541657565.0
2026,September,Gaming,Elimination,,CM,Forecast,0,Q3,0,-7127952413.0
2026,September,Gaming,Elimination,GA,G&A - Staff Cost,Forecast,0,Q3,0,1121625078.0
2026,September,Gaming,Elimination,GA,G&A - Other staff cost,Forecast,0,Q3,0,0.0
2026,September,Gaming,Elimination,GA,G&A - Facility Management and Travelling,Forecast,0,Q3,0,-12763899639.0
2026,September,Gaming,Elimination,GA,G&A - Consultancy cost,Forecast,0,Q3,0,-20820852.0
2026,September,Gaming,Elimination,GA,G&A - Corporate Action (Adj. Total),Forecast,0,Q3,0,29237607.17
2026,September,Gaming,Elimination,GA,G&A - IT Cost,Forecast,0,Q3,0,-33230428319.0
2026,September,Gaming,Elimination,GA,G&A - Depreciation,Forecast,0,Q3,0,-35087143760.0
2026,September,Gaming,Elimination,,Other income/(expenses),Forecast,0,Q3,0,-35066322908.0
2026,September,Gaming,Elimination,,Total G&A (Include Depre + Others),Forecast,0,Q3,0,0.0
2026,September,Gaming,Elimination,EBIT,EBIT,Forecast,0,Q3,0,-1856715441.0
2026,September,Gaming,Elimination,EBITDA,EBITDA,Forecast,0,Q3,0,0.0
2026,October,Gaming,Elimination,Revenue,Revenue,Forecast,0,Q4,0,0.0
2026,October,Gaming,Elimination,COGS,COGS,Forecast,0,Q4,0,0.0
2026,October,Gaming,Elimination,GP,GP,Forecast,0,Q4,0,0.0
2026,October,Gaming,Elimination,SM,S&M - O2O,Forecast,0,Q4,0,0.0
2026,October,Gaming,Elimination,SM,S&M - Offline,Forecast,0,Q4,0,0.0
2026,October,Gaming,Elimination,SM,S&M - Online,Forecast,0,Q4,0,0.0
2026,October,Gaming,Elimination,SM,S&M - Others,Forecast,0,Q4,0,0.0
2026,October,Gaming,Elimination,SM,S&M - Others (FD & SS Cashback),Forecast,0,Q4,0,0.0
2026,October,Gaming,Elimination,SM,S&M - Payment Channel,Forecast,0,Q4,0,0.0
2026,October,Gaming,Elimination,SM,S&M - PCV,Forecast,0,Q4,0,-1856715441.0
2026,October,Gaming,Elimination,SM,S&M - Distribution Cost,Forecast,0,Q4,0,-15010275666.0
2026,October,Gaming,Elimination,,Total S&M,Forecast,0,Q4,0,541657565.0
2026,October,Gaming,Elimination,,CM,Forecast,0,Q4,0,-7127952413.0
2026,October,Gaming,Elimination,GA,G&A - Staff Cost,Forecast,0,Q4,0,1121625078.0
2026,October,Gaming,Elimination,GA,G&A - Other staff cost,Forecast,0,Q4,0,0.0
2026,October,Gaming,Elimination,GA,G&A - Facility Management and Travelling,Forecast,0,Q4,0,-12763899639.0
2026,October,Gaming,Elimination,GA,G&A - Consultancy cost,Forecast,0,Q4,0,-20820852.0
2026,October,Gaming,Elimination,GA,G&A - Corporate Action (Adj. Total),Forecast,0,Q4,0,29237607.17
2026,October,Gaming,Elimination,GA,G&A - IT Cost,Forecast,0,Q4,0,-33230428319.0
2026,October,Gaming,Elimination,GA,G&A - Depreciation,Forecast,0,Q4,0,-35087143760.0
2026,October,Gaming,Elimination,,Other income/(expenses),Forecast,0,Q4,0,-35066322908.0
2026,October,Gaming,Elimination,,Total G&A (Include Depre + Others),Forecast,0,Q4,0,0.0
2026,October,Gaming,Elimination,EBIT,EBIT,Forecast,0,Q4,0,-1856715441.0
2026,October,Gaming,Elimination,EBITDA,EBITDA,Forecast,0,Q4,0,0.0
2026,November,Gaming,Elimination,Revenue,Revenue,Forecast,0,Q4,0,0.0
2026,November,Gaming,Elimination,COGS,COGS,Forecast,0,Q4,0,0.0
2026,November,Gaming,Elimination,GP,GP,Forecast,0,Q4,0,0.0
2026,November,Gaming,Elimination,SM,S&M - O2O,Forecast,0,Q4,0,0.0
2026,November,Gaming,Elimination,SM,S&M - Offline,Forecast,0,Q4,0,0.0
2026,November,Gaming,Elimination,SM,S&M - Online,Forecast,0,Q4,0,0.0
2026,November,Gaming,Elimination,SM,S&M - Others,Forecast,0,Q4,0,0.0
2026,November,Gaming,Elimination,SM,S&M - Others (FD & SS Cashback),Forecast,0,Q4,0,0.0
2026,November,Gaming,Elimination,SM,S&M - Payment Channel,Forecast,0,Q4,0,0.0
2026,November,Gaming,Elimination,SM,S&M - PCV,Forecast,0,Q4,0,-1856715441.0
2026,November,Gaming,Elimination,SM,S&M - Distribution Cost,Forecast,0,Q4,0,-15010275666.0
2026,November,Gaming,Elimination,,Total S&M,Forecast,0,Q4,0,541657565.0
2026,November,Gaming,Elimination,,CM,Forecast,0,Q4,0,-7127952413.0
2026,November,Gaming,Elimination,GA,G&A - Staff Cost,Forecast,0,Q4,0,1121625078.0
2026,November,Gaming,Elimination,GA,G&A - Other staff cost,Forecast,0,Q4,0,0.0
2026,November,Gaming,Elimination,GA,G&A - Facility Management and Travelling,Forecast,0,Q4,0,-12763899639.0
2026,November,Gaming,Elimination,GA,G&A - Consultancy cost,Forecast,0,Q4,0,-20820852.0
2026,November,Gaming,Elimination,GA,G&A - Corporate Action (Adj. Total),Forecast,0,Q4,0,29237607.17
2026,November,Gaming,Elimination,GA,G&A - IT Cost,Forecast,0,Q4,0,-33230428319.0
2026,November,Gaming,Elimination,GA,G&A - Depreciation,Forecast,0,Q4,0,-35087143760.0
2026,November,Gaming,Elimination,,Other income/(expenses),Forecast,0,Q4,0,-35066322908.0
2026,November,Gaming,Elimination,,Total G&A (Include Depre + Others),Forecast,0,Q4,0,0.0
2026,November,Gaming,Elimination,EBIT,EBIT,Forecast,0,Q4,0,-1856715441.0
2026,November,Gaming,Elimination,EBITDA,EBITDA,Forecast,0,Q4,0,0.0
2026,December,Gaming,Elimination,Revenue,Revenue,Forecast,0,Q4,0,0.0
2026,December,Gaming,Elimination,COGS,COGS,Forecast,0,Q4,0,0.0
2026,December,Gaming,Elimination,GP,GP,Forecast,0,Q4,0,0.0
2026,December,Gaming,Elimination,SM,S&M - O2O,Forecast,0,Q4,0,0.0
2026,December,Gaming,Elimination,SM,S&M - Offline,Forecast,0,Q4,0,0.0
2026,December,Gaming,Elimination,SM,S&M - Online,Forecast,0,Q4,0,0.0
2026,December,Gaming,Elimination,SM,S&M - Others,Forecast,0,Q4,0,0.0
2026,December,Gaming,Elimination,SM,S&M - Others (FD & SS Cashback),Forecast,0,Q4,0,0.0
2026,December,Gaming,Elimination,SM,S&M - Payment Channel,Forecast,0,Q4,0,0.0
2026,December,Gaming,Elimination,SM,S&M - PCV,Forecast,0,Q4,0,-1856715441.0
2026,December,Gaming,Elimination,SM,S&M - Distribution Cost,Forecast,0,Q4,0,-15010275666.0
2026,December,Gaming,Elimination,,Total S&M,Forecast,0,Q4,0,541657565.0
2026,December,Gaming,Elimination,,CM,Forecast,0,Q4,0,-7127952413.0
2026,December,Gaming,Elimination,GA,G&A - Staff Cost,Forecast,0,Q4,0,1121625078.0
2026,December,Gaming,Elimination,GA,G&A - Other staff cost,Forecast,0,Q4,0,0.0
2026,December,Gaming,Elimination,GA,G&A - Facility Management and Travelling,Forecast,0,Q4,0,-12763899639.0
2026,December,Gaming,Elimination,GA,G&A - Consultancy cost,Forecast,0,Q4,0,-20820852.0
2026,December,Gaming,Elimination,GA,G&A - Corporate Action (Adj. Total),Forecast,0,Q4,0,29237607.17
2026,December,Gaming,Elimination,GA,G&A - IT Cost,Forecast,0,Q4,0,-33230428319.0
2026,December,Gaming,Elimination,GA,G&A - Depreciation,Forecast,0,Q4,0,-35087143760.0
2026,December,Gaming,Elimination,,Other income/(expenses),Forecast,0,Q4,0,-35066322908.0
2026,December,Gaming,Elimination,,Total G&A (Include Depre + Others),Forecast,0,Q4,0,0.0
2026,December,Gaming,Elimination,EBIT,EBIT,Forecast,0,Q4,0,-1856715441.0
2026,December,Gaming,Elimination,EBITDA,EBITDA,Forecast,0,Q4,0,0.0
2026,January,Corporate,Elimination,Revenue,Revenue,Actual,-265435835,Q1,,
2026,January,Corporate,Elimination,COGS,COGS,Actual,0,Q1,,
2026,January,Corporate,Elimination,GP,GP,Actual,-265435835,Q1,,
2026,January,Corporate,Elimination,SM,S&M - O2O,Actual,0,Q1,,
2026,January,Corporate,Elimination,SM,S&M - Offline,Actual,0,Q1,,
2026,January,Corporate,Elimination,SM,S&M - Online,Actual,0,Q1,,
2026,January,Corporate,Elimination,SM,S&M - Others,Actual,0,Q1,,
2026,January,Corporate,Elimination,SM,S&M - Others (FD & SS Cashback),Actual,0,Q1,,
2026,January,Corporate,Elimination,SM,S&M - Payment Channel,Actual,0,Q1,,
2026,January,Corporate,Elimination,SM,S&M - PCV,Actual,0,Q1,,
2026,January,Corporate,Elimination,SM,S&M - Distribution Cost,Actual,0,Q1,,
2026,January,Corporate,Elimination,,Total S&M,Actual,0,Q1,,
2026,January,Corporate,Elimination,,CM,Actual,-265435835,Q1,,
2026,January,Corporate,Elimination,GA,G&A - Staff Cost,Actual,-2860347489,Q1,,
2026,January,Corporate,Elimination,GA,G&A - Other staff cost,Actual,-230282579,Q1,,
2026,January,Corporate,Elimination,GA,G&A - Facility Management and Travelling,Actual,-723986697,Q1,,
2026,January,Corporate,Elimination,GA,G&A - Consultancy cost,Actual,-32687098,Q1,,
2026,January,Corporate,Elimination,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q1,,
2026,January,Corporate,Elimination,GA,G&A - IT Cost,Actual,-2167852684,Q1,,
2026,January,Corporate,Elimination,GA,G&A - Depreciation,Actual,5424828,Q1,,
2026,January,Corporate,Elimination,,Other income/(expenses),Actual,1097990014,Q1,,
2026,January,Corporate,Elimination,,Total G&A (Include Depre + Others),Actual,-4911741705,Q1,,
2026,January,Corporate,Elimination,EBIT,EBIT,Actual,-5177177540,Q1,,
2026,January,Corporate,Elimination,EBITDA,EBITDA,Actual,-5182602368,Q1,,
2026,February,Corporate,Elimination,Revenue,Revenue,Actual,-275678841,Q1,-10243006,-541114676.0
2026,February,Corporate,Elimination,COGS,COGS,Actual,0,Q1,0,0.0
2026,February,Corporate,Elimination,GP,GP,Actual,-275678841,Q1,-10243006,-541114676.0
2026,February,Corporate,Elimination,SM,S&M - O2O,Actual,0,Q1,0,0.0
2026,February,Corporate,Elimination,SM,S&M - Offline,Actual,0,Q1,0,0.0
2026,February,Corporate,Elimination,SM,S&M - Online,Actual,0,Q1,0,0.0
2026,February,Corporate,Elimination,SM,S&M - Others,Actual,0,Q1,0,0.0
2026,February,Corporate,Elimination,SM,S&M - Others (FD & SS Cashback),Actual,0,Q1,0,0.0
2026,February,Corporate,Elimination,SM,S&M - Payment Channel,Actual,0,Q1,0,0.0
2026,February,Corporate,Elimination,SM,S&M - PCV,Actual,0,Q1,0,0.0
2026,February,Corporate,Elimination,SM,S&M - Distribution Cost,Actual,0,Q1,0,0.0
2026,February,Corporate,Elimination,,Total S&M,Actual,0,Q1,0,0.0
2026,February,Corporate,Elimination,,CM,Actual,-275678841,Q1,-10243006,-541114676.0
